Date,<12,12-15,16-17,18-24,25-39,40-49,50-64,65-74,75+
2020-12-18,1.25,0,0,1.25,36.25,22.5,27.500000000000004,6.25,5
2020-12-19,0,0,0,2.1505376344086025,36.55913978494624,18.27956989247312,34.05017921146953,8.24372759856631,0.7168458781362007
2020-12-20,0,0,0,3.225806451612903,31.72043010752688,24.731182795698924,32.795698924731184,6.720430107526881,0.8064516129032258
2020-12-21,0,0,0,2.4096385542168677,35.66265060240964,23.85542168674699,31.807228915662648,6.024096385542169,0.24096385542168677
2020-12-22,0,0,0,1.4124293785310735,40.96045197740113,19.491525423728813,31.63841807909605,6.214689265536723,0.2824858757062147
2020-12-23,0.8021390374331552,0,0,4.0106951871657754,33.9572192513369,20.32085561497326,30.74866310160428,7.4866310160427805,2.6737967914438503
2020-12-24,0.11547344110854504,0,0,3.810623556581986,34.06466512702079,21.362586605080832,30.600461893764436,8.083140877598153,1.9630484988452657
2020-12-25,0.12195121951219512,0.12195121951219512,0,4.390243902439024,31.951219512195124,19.634146341463417,33.78048780487805,8.048780487804878,1.951219512195122
2020-12-26,0.16025641025641024,0,0,4.487179487179487,37.17948717948718,21.31410256410256,25.961538461538463,6.41025641025641,4.487179487179487
2020-12-27,0,0,0,2.6178010471204187,28.272251308900525,12.56544502617801,39.26701570680628,9.424083769633508,7.853403141361256
2020-12-28,0,0,0,1.9900497512437811,21.890547263681594,17.412935323383085,42.78606965174129,8.45771144278607,7.462686567164178
2020-12-29,0,0,0,2.711864406779661,28.983050847457623,23.728813559322035,31.694915254237287,8.64406779661017,4.23728813559322
2020-12-30,0.13550135501355012,0,0,2.4390243902439024,25.519421860885277,22.312556458897923,36.22402890695574,9.53026196928636,3.8392050587172535
2020-12-31,0.05583472920156338,0,0,3.126744835287549,25.29313232830821,21.21719709659408,35.00837520938023,10.77610273590173,4.522613065326634
2021-01-01,0,0.06180469715698392,0.06180469715698392,4.140914709517923,24.474660074165637,19.65389369592089,29.913473423980225,11.9283065512979,9.76514215080346
2021-01-02,0,0,0,3.969022265246854,22.07163601161665,18.005808325266216,29.428848015488867,13.165537270087125,13.359148112294289
2021-01-03,0,0,0.20408163265306123,3.2653061224489797,28.367346938775512,14.69387755102041,20.40816326530612,13.673469387755102,19.387755102040817
2021-01-04,0,0,0,2.8795811518324608,26.308900523560208,18.586387434554975,27.74869109947644,9.947643979057592,14.528795811518323
2021-01-05,0.17777777777777778,0,0,2.666666666666667,35.37777777777778,21.155555555555555,30.844444444444445,7.733333333333333,2.0444444444444447
2021-01-06,0.0661995917691841,0,0,3.221713466100292,37.00005516632648,23.114690792740113,28.874055276659128,6.068295912175208,1.6549897942296024
2021-01-07,0.03290046641249444,0,0.027094501751466,3.5242205492442573,33.60492345803255,22.354899266513133,29.579454626386177,6.758142865437092,4.118364266222833
2021-01-08,0.0230564883965716,0.00200491203448448,0.01102701618966467,3.441431507192622,35.61525738058243,22.60337827677811,29.752894591749783,6.5420279685228815,2.0089218585534563
2021-01-09,0.02517195960778574,0,0.02048880433191863,3.635299282891848,35.89989755597834,22.789989755597833,30.02956241767891,6.158349187765257,1.441241036148105
2021-01-10,0.01430470709008599,0,0.01556688712744652,3.6199323471499976,36.17450059743189,23.156375692095388,29.890106191413818,5.928038908803285,1.2011746688881035
2021-01-11,0.01738012061803709,8.690060309018545e-4,0.04258129551419087,4.0747692788987955,37.876496862888224,22.48031701340007,28.713697273059076,5.703286580808871,1.0906025687818277
2021-01-12,0.0166299953947705,0.00127923041498234,0.03325999078954101,4.277746507700967,38.30143785498644,22.430026096300463,27.367855498132325,5.985519111702399,1.58624571457811
2021-01-13,0.03241393021064732,4.321857361419643e-4,0.01771961518182054,3.992531830479467,35.53474341132845,22.271395354867707,30.323015619192507,6.423144410541874,1.404603642461384
2021-01-14,0.02086350851993468,0,0.02928915619144676,4.2537484101605285,34.97125249258743,21.84971051881929,30.16983698377862,6.567591749284824,2.137707180657922
2021-01-15,0.01661172020751872,8.518830875650625e-4,0.044297920553383253,4.242803717617794,33.42491076524658,21.31496673396543,29.98543279920264,7.090648879347798,3.8794755807712953
2021-01-16,0.0257406567544709,6.12872779868355e-4,0.03861098513170636,4.287045095179143,32.75866295674344,21.304683573783752,29.110231298187124,7.298701935452239,5.175710625988257
2021-01-17,0.02271972596515143,8.738356140442859e-4,0.03582726017581573,4.029256016358203,32.179870322794876,19.93830720564847,29.12843635855223,7.978992991838376,6.685716283052832
2021-01-18,0.02384358607534573,0,0.09219519949133684,4.506437768240343,31.042759497695123,19.78540772532189,28.187887458273725,8.176760451438563,8.184708313463679
2021-01-19,0.0179272155050495,0,0.08565225185745873,5.238730753142243,31.641535366412366,20.327470469892237,28.751269844431608,8.372009640858117,5.5654044579009225
2021-01-20,0.0154768814083962,0,0.07583671890114142,4.802476301025344,30.50648094408977,20.28632230605533,30.827626233313985,8.32578835364674,5.159992261559296
2021-01-21,0.02366504583428216,4.465102987600409e-4,0.04733009166856433,4.176657334601423,30.293491219374975,20.875249487629432,32.021039565277576,8.184980286570308,4.37714045874468
2021-01-22,0.01374335356151372,0.0012216314276901,0.07360329351832906,4.33129422687528,28.41239833735963,20.221054206840524,30.910023791272057,8.732221445128898,7.304439714016082
2021-01-23,0.01169831261925219,8.067801806380824e-4,0.07704750725093687,4.279565468194709,27.224393805541773,18.71851036107447,29.820209036744806,9.583741765799784,10.284026962593638
2021-01-24,0.01180213464696223,0.00102627257799671,0.09390394088669952,4.388341543513957,28.333333333333332,19.56537356321839,29.38731527093596,8.755131362889983,9.463772577996716
2021-01-25,0.0192151015325965,0,0.07378598988517056,5.343335434184434,31.073124990392447,20.448711050989193,28.954852197439013,7.420103607827463,6.66687162774968
2021-01-26,0.00781158457993203,0,0.11815021677147208,5.429051283052767,25.90907315548959,17.479396945670427,26.82986368784908,9.418818107253056,14.80783501933367
2021-01-27,0.00539763718432256,3.3735232402016017e-4,0.05498842881528611,4.732041049030787,27.407852212693896,19.337709917483625,30.508794775087207,9.764663018763535,8.188215608617327
2021-01-28,0.02318509515651159,4.8810726645287565e-4,0.06906717820308192,4.534028398080762,26.29092169295124,18.61909573247817,29.461422442195897,10.510657822163,10.491133531504882
2021-01-29,0.00676167156717106,8.19596553596492e-4,0.0737636898236843,4.655513323566474,24.540974705201364,17.729922445676117,29.03277361718694,11.488079992623632,12.471390957801022
2021-01-30,0.00789504552057674,0.00157900910411534,0.07082983695603137,4.506491983145206,23.622652915753097,16.741105667289247,27.096924090265183,12.18746898374974,15.765052468216805
2021-01-31,0.01034740757642489,7.95954428955761e-4,0.09922898547648484,4.70727449284437,24.38326797663078,16.694613511061114,26.684902867027855,11.903498485033404,15.516070319920615
2021-02-01,0.0064122602415819,0.0012022987952966,0.1410697253148019,5.13141125832592,22.402032686496582,15.096865206274396,23.58629699986374,13.796378676028567,19.838330888659115
